Price,Built_Up,Furnishing,Tenure,carpark,classification
298000,700,Unfurnished,Freehold,2,1
300000,850,Semi Furnished,Freehold,1,1
780000,1650,Unfurnished,Freehold,1,1
300000,700,Fully Furnished,Freehold,1,1
720000,1235,Unfurnished,Freehold,1,1
430000,1080,Semi Furnished,Freehold,2,1
1424124,1603,Semi Furnished,Freehold,1,1
570000,1250,Fully Furnished,Freehold,1,1
375000,965,Semi Furnished,Freehold,1,1
180000,650,Unfurnished,Freehold,1,1
390000,1400,Unfurnished,Freehold,2,1
680000,2925,Semi Furnished,Freehold,2,1
690000,2266,Unfurnished,Freehold,2,1
170000,800,Semi Furnished,Freehold,1,1
670000,2000,Unfurnished,Freehold,2,1
450000,1135,Semi Furnished,Freehold,2,1
365000,1101,Unfurnished,Freehold,1,1
200000,650,Semi Furnished,Freehold,1,1
430000,1200,Semi Furnished,Freehold,2,1
690000,2222,Fully Furnished,Freehold,2,1
709000,2500,Unfurnished,Freehold,2,1
550000,960,Fully Furnished,Freehold,1,1
430000,1400,Semi Furnished,Freehold,2,1
500000,1650,Semi Furnished,Freehold,2,1
520000,1328,Semi Furnished,Freehold,1,1
870000,2400,Unfurnished,Freehold,2,1
1200000,1650,Fully Furnished,Freehold,2,1
258000,1300,Unfurnished,Leasehold,2,1
310000,1012,Fully Furnished,Freehold,1,1
480000,698,Fully Furnished,Freehold,1,1
595000,1800,Unfurnished,Freehold,2,1
450000,1137,Semi Furnished,Freehold,1,1
295000,916,Semi Furnished,Freehold,1,1
600000,2696,Unfurnished,Freehold,2,1
1350000,1760,Semi Furnished,Freehold,2,1
565000,1800,Unfurnished,Freehold,2,1
470000,1302,Semi Furnished,Freehold,2,1
530000,1162,Unfurnished,Freehold,1,1
780000,2100,Fully Furnished,Freehold,2,1
810000,846,Fully Furnished,Freehold,1,0
185000,750,Semi Furnished,Leasehold,1,1
473000,1081,Unfurnished,Leasehold,1,1
290000,860,Unfurnished,Freehold,1,0
335000,1300,Semi Furnished,Freehold,2,1
610000,1300,Semi Furnished,Freehold,2,1
130000,650,Unfurnished,Freehold,1,1
1100000,1100,Unfurnished,Freehold,2,1
870000,603,Fully Furnished,Freehold,1,1
530000,1980,Unfurnished,Freehold,2,1
550000,1383,Semi Furnished,Leasehold,1,1
220000,850,Unfurnished,Freehold,1,1
148000,650,Semi Furnished,Freehold,1,1
210000,700,Unfurnished,Freehold,1,1
320000,1400,Unfurnished,Freehold,2,1
600000,1700,Semi Furnished,Freehold,1,0
340000,1615,Fully Furnished,Freehold,1,0
603888,3800,Fully Furnished,Freehold,2,1
399000,1330,Semi Furnished,Freehold,1,1
150000,612,Unfurnished,Freehold,1,1
216000,656,Semi Furnished,Freehold,1,0
290000,1400,Unfurnished,Freehold,2,1
370000,878,Fully Furnished,Freehold,1,1
440000,870,Semi Furnished,Freehold,1,1
668000,1500,Fully Furnished,Freehold,2,1
780000,1805,Semi Furnished,Freehold,1,1
580000,1365,Unfurnished,Freehold,2,1
780000,1020,Unfurnished,Freehold,1,1
361000,1190,Unfurnished,Freehold,1,1
635000,1799,Semi Furnished,Freehold,1,1
780000,1268,Fully Furnished,Freehold,1,1
670000,1237,Semi Furnished,Freehold,1,1
285000,830,Unfurnished,Freehold,1,1
420000,855,Unfurnished,Freehold,1,1
320000,888,Semi Furnished,Freehold,1,1
1100000,2790,Unfurnished,Freehold,2,1
990000,1920,Unfurnished,Freehold,2,1
410000,1000,Semi Furnished,Freehold,2,1
970000,1077,Semi Furnished,Freehold,1,1
638000,1900,Semi Furnished,Freehold,2,1
500000,1212,Fully Furnished,Freehold,1,1
830000,2200,Fully Furnished,Freehold,2,1
830000,1025,Semi Furnished,Freehold,1,1
319410,911,Unfurnished,Freehold,1,1
670000,2248,Unfurnished,Freehold,2,1
300000,800,Unfurnished,Freehold,1,1
395000,1650,Unfurnished,Freehold,2,1
530000,1100,Fully Furnished,Freehold,1,1
530000,1300,Unfurnished,Freehold,2,1
820000,1980,Semi Furnished,Freehold,2,1
710000,2008,Semi Furnished,Freehold,2,1
395000,966,Unfurnished,Freehold,1,1
434000,1280,Unfurnished,Freehold,2,1
529900,1288,Fully Furnished,Freehold,1,1
250000,670,Unfurnished,Leasehold,1,1
460000,880,Semi Furnished,Freehold,2,1
680000,1381,Semi Furnished,Leasehold,1,1
500000,1020,Semi Furnished,Freehold,1,1
390000,1650,Unfurnished,Leasehold,2,1
580000,1420,Fully Furnished,Freehold,1,1
679000,1540,Unfurnished,Freehold,2,1
430000,1750,Unfurnished,Leasehold,2,1
540000,1020,Semi Furnished,Freehold,1,0
250000,1200,Semi Furnished,Freehold,2,1
385000,950,Fully Furnished,Leasehold,1,1
735000,1800,Semi Furnished,Freehold,2,1
545000,926,Unfurnished,Freehold,1,1
618000,1618,Semi Furnished,Freehold,2,1
375000,1271,Unfurnished,Freehold,1,1
150000,800,Unfurnished,Leasehold,2,1
477000,1260,Unfurnished,Freehold,1,1
600000,1105,Semi Furnished,Freehold,1,1
1100000,1700,Semi Furnished,Freehold,2,1
100000,714,Unfurnished,Freehold,1,1
460000,912,Unfurnished,Freehold,1,1
555000,1162,Semi Furnished,Freehold,1,1
480000,1300,Semi Furnished,Freehold,2,0
500000,3200,Semi Furnished,Freehold,1,1
226000,820,Semi Furnished,Freehold,1,1
465000,909,Semi Furnished,Freehold,1,1
449000,1400,Unfurnished,Freehold,2,1
805000,2196,Unfurnished,Freehold,2,1
420000,1071,Semi Furnished,Freehold,1,1
660000,1712,Semi Furnished,Freehold,2,1
430000,990,Unfurnished,Leasehold,2,1
545900,1415,Fully Furnished,Freehold,1,1
479000,918,Semi Furnished,Freehold,1,1
750000,2250,Unfurnished,Freehold,2,1
800000,1400,Unfurnished,Freehold,2,1
450000,877,Semi Furnished,Freehold,1,1
300000,1086,Semi Furnished,Freehold,1,1
491000,1900,Unfurnished,Freehold,2,1
320000,1100,Unfurnished,Freehold,1,1
350000,906,Semi Furnished,Freehold,1,1
387000,901,Semi Furnished,Freehold,1,1
576000,1592,Unfurnished,Freehold,2,1
380000,855,Unfurnished,Freehold,1,1
294030,889,Unfurnished,Freehold,1,1
260000,807,Semi Furnished,Freehold,1,1
750000,2000,Semi Furnished,Freehold,1,1
520000,1313,Semi Furnished,Freehold,1,1
800000,2177,Semi Furnished,Freehold,2,1
1080000,1850,Semi Furnished,Freehold,2,0
259000,600,Semi Furnished,Freehold,2,1
320000,1400,Semi Furnished,Freehold,2,1
395000,900,Semi Furnished,Freehold,2,1
450000,1142,Fully Furnished,Freehold,1,1
660000,2160,Unfurnished,Freehold,2,1
526000,2131,Semi Furnished,Freehold,2,0
200000,750,Semi Furnished,Freehold,1,1
410000,1500,Unfurnished,Freehold,2,1
240000,784,Unfurnished,Freehold,1,1
250000,825,Unfurnished,Freehold,1,1
500000,840,Fully Furnished,Freehold,2,1
400000,850,Unfurnished,Freehold,1,1
250000,863,Unfurnished,Freehold,1,1
445000,1208,Unfurnished,Freehold,2,1
325000,1200,Semi Furnished,Freehold,2,1
230000,856,Unfurnished,Freehold,1,1
970000,2700,Semi Furnished,Freehold,2,1
580000,1800,Semi Furnished,Freehold,2,1
328000,896,Fully Furnished,Leasehold,1,1
490000,2600,Unfurnished,Freehold,2,1
390000,1109,Semi Furnished,Freehold,1,1
385000,1100,Semi Furnished,Freehold,1,1
980000,2450,Unfurnished,Freehold,1,1
270000,1100,Unfurnished,Leasehold,2,1
739000,1371,Semi Furnished,Freehold,1,1
380000,700,Semi Furnished,Leasehold,1,1
433000,1058,Unfurnished,Freehold,1,1
330000,883,Semi Furnished,Freehold,1,1
275000,973,Semi Furnished,Freehold,1,1
1390000,3000,Unfurnished,Freehold,2,1
538000,1010,Semi Furnished,Freehold,1,1
565000,1180,Unfurnished,Freehold,1,1
298000,1100,Semi Furnished,Freehold,2,1
718000,1515,Semi Furnished,Leasehold,1,1
1100000,1409,Semi Furnished,Freehold,1,0
1200000,983,Fully Furnished,Leasehold,1,1
270000,1100,Fully Furnished,Freehold,1,1
500000,958,Fully Furnished,Freehold,1,1
430000,1875,Unfurnished,Freehold,2,1
1050000,1921,Unfurnished,Freehold,2,1
650000,625,Fully Furnished,Freehold,1,1
270000,700,Fully Furnished,Freehold,1,1
445000,1400,Unfurnished,Leasehold,2,1
380000,805,Unfurnished,Freehold,1,1
380000,889,Semi Furnished,Freehold,1,1
300000,1187,Unfurnished,Freehold,2,1
329000,830,Semi Furnished,Leasehold,1,1
700000,500,Fully Furnished,Freehold,1,0
688000,2500,Semi Furnished,Freehold,2,1
570000,1900,Unfurnished,Freehold,2,1
500000,1001,Semi Furnished,Freehold,1,1
230000,1060,Unfurnished,Freehold,1,1
612800,1000,Semi Furnished,Freehold,1,0
299000,850,Semi Furnished,Freehold,1,1
485000,1200,Semi Furnished,Freehold,2,1
330000,865,Unfurnished,Freehold,2,1
850000,2050,Semi Furnished,Freehold,2,1
470000,1021,Unfurnished,Freehold,1,1
358000,956,Semi Furnished,Freehold,1,1
435000,1104,Unfurnished,Leasehold,1,1
328000,1012,Unfurnished,Freehold,2,1
560000,1300,Semi Furnished,Freehold,1,1
199000,770,Semi Furnished,Freehold,1,1
250000,510,Semi Furnished,Freehold,1,1
460000,1750,Unfurnished,Leasehold,2,1
490000,1074,Fully Furnished,Freehold,1,1
628000,1400,Unfurnished,Freehold,2,1
470000,1052,Semi Furnished,Freehold,1,1
460000,968,Unfurnished,Freehold,1,1
780000,1430,Fully Furnished,Freehold,1,1
248000,500,Fully Furnished,Freehold,1,1
299000,925,Fully Furnished,Freehold,1,1
430000,3200,Unfurnished,Freehold,2,1
375000,805,Fully Furnished,Freehold,1,1
1380000,2028,Fully Furnished,Freehold,1,1
660000,903,Unfurnished,Freehold,1,1
1100000,2250,Unfurnished,Freehold,2,1
535000,2552,Semi Furnished,Freehold,2,1
718000,1802,Semi Furnished,Freehold,1,1
300000,950,Unfurnished,Freehold,1,1
245000,660,Unfurnished,Freehold,1,1
460000,1400,Semi Furnished,Freehold,2,1
750000,1690,Semi Furnished,Freehold,1,1
580000,1194,Fully Furnished,Freehold,1,1
380000,928,Semi Furnished,Freehold,1,1
197000,762,Unfurnished,Freehold,1,1
745000,3000,Semi Furnished,Freehold,2,1
380000,1100,Unfurnished,Freehold,2,1
230000,4004,Semi Furnished,Leasehold,2,1
799000,2133,Semi Furnished,Freehold,2,1
1200000,1410,Fully Furnished,Freehold,1,1
480000,1355,Semi Furnished,Leasehold,1,1
315000,815,Unfurnished,Freehold,1,1
396000,1219,Unfurnished,Freehold,1,1
620000,1800,Semi Furnished,Freehold,2,1
888000,2300,Fully Furnished,Freehold,2,1
400000,900,Fully Furnished,Freehold,1,1
845000,2000,Fully Furnished,Freehold,2,1
400000,750,Semi Furnished,Freehold,1,1
490000,2420,Semi Furnished,Freehold,2,1
320000,1200,Unfurnished,Leasehold,2,1
450000,1100,Unfurnished,Freehold,2,1
630000,2024,Semi Furnished,Freehold,1,1
320000,820,Semi Furnished,Leasehold,1,1
700000,3158,Semi Furnished,Freehold,2,1
288000,1055,Fully Furnished,Leasehold,1,1
800000,1700,Semi Furnished,Freehold,2,1
999000,3000,Semi Furnished,Freehold,1,1
900000,2640,Fully Furnished,Freehold,2,1
450000,2520,Unfurnished,Freehold,2,1
330000,2292,Unfurnished,Freehold,2,1
335000,700,Semi Furnished,Freehold,1,1
370000,1077,Fully Furnished,Freehold,1,0
190000,738,Unfurnished,Leasehold,1,1
325000,935,Unfurnished,Freehold,1,1
1200000,965,Semi Furnished,Freehold,1,1
238000,1400,Unfurnished,Freehold,2,1
299000,960,Semi Furnished,Freehold,1,1
608000,1000,Fully Furnished,Freehold,1,0
265000,1400,Unfurnished,Leasehold,2,1
750000,1450,Fully Furnished,Freehold,1,1
295000,1260,Unfurnished,Freehold,2,1
1050000,1926,Semi Furnished,Freehold,1,1
350000,930,Unfurnished,Leasehold,1,1
330000,1200,Semi Furnished,Freehold,2,1
350000,1077,Unfurnished,Freehold,1,1
458000,2210,Unfurnished,Freehold,2,0
400000,1200,Unfurnished,Freehold,2,1
690000,947,Semi Furnished,Leasehold,1,1
559000,1310,Fully Furnished,Freehold,1,1
930000,1650,Semi Furnished,Freehold,2,1
360000,1400,Unfurnished,Leasehold,2,1
395000,1164,Semi Furnished,Freehold,1,1
465000,1001,Semi Furnished,Leasehold,1,1
345000,1007,Unfurnished,Freehold,1,1
445000,1400,Unfurnished,Freehold,2,1
155000,650,Unfurnished,Leasehold,1,1
428000,2045,Semi Furnished,Freehold,2,1
500000,1040,Semi Furnished,Leasehold,2,1
850000,953,Semi Furnished,Freehold,1,1
660000,2017,Unfurnished,Freehold,2,1
560000,1400,Unfurnished,Freehold,1,1
269000,850,Semi Furnished,Freehold,1,1
295000,1300,Unfurnished,Freehold,2,1
350000,986,Unfurnished,Freehold,1,1
630000,2000,Semi Furnished,Freehold,2,0
450000,1800,Unfurnished,Freehold,2,1
210000,650,Unfurnished,Freehold,1,1
938000,1238,Semi Furnished,Freehold,1,1
525000,1999,Unfurnished,Freehold,2,1
570000,950,Fully Furnished,Freehold,1,1
215000,778,Fully Furnished,Freehold,1,1
851000,2276,Unfurnished,Freehold,2,1
275000,478,Semi Furnished,Freehold,1,1
530000,1560,Semi Furnished,Freehold,2,1
130000,753,Semi Furnished,Freehold,1,1
690000,861,Semi Furnished,Freehold,1,1
930000,976,Fully Furnished,Freehold,1,1
330000,1150,Unfurnished,Freehold,1,1
340000,900,Fully Furnished,Freehold,2,0
595000,1002,Semi Furnished,Freehold,1,1
567000,1748,Unfurnished,Freehold,2,0
280000,758,Unfurnished,Freehold,1,1
289000,1000,Fully Furnished,Freehold,1,1
360000,1250,Unfurnished,Freehold,2,1
145000,872,Semi Furnished,Freehold,1,1
748500,1150,Semi Furnished,Freehold,1,1
899000,1063,Fully Furnished,Freehold,1,1
750000,2000,Semi Furnished,Freehold,2,1
860000,2120,Semi Furnished,Freehold,2,1
505000,15000,Semi Furnished,Freehold,1,0
1380000,2337,Unfurnished,Freehold,1,1
430000,1021,Unfurnished,Leasehold,1,1
135000,621,Unfurnished,Freehold,1,1
580000,2336,Semi Furnished,Freehold,1,1
480000,1170,Unfurnished,Freehold,2,1
380000,1000,Semi Furnished,Freehold,1,1
1090000,2400,Semi Furnished,Freehold,2,1
590000,1300,Semi Furnished,Freehold,2,1
420000,1227,Semi Furnished,Freehold,1,0
1278000,3358,Semi Furnished,Freehold,3,1
530000,1200,Unfurnished,Freehold,2,1
645000,1257,Semi Furnished,Freehold,1,1
500000,1400,Unfurnished,Leasehold,2,1
380000,1065,Unfurnished,Freehold,1,1
220000,950,Unfurnished,Freehold,1,1
438000,1330,Fully Furnished,Freehold,1,1
265000,1080,Semi Furnished,Freehold,1,1
460000,964,Semi Furnished,Freehold,1,1
760000,2000,Unfurnished,Freehold,2,1
243000,656,Semi Furnished,Freehold,1,0
335000,915,Semi Furnished,Freehold,1,1
930000,1500,Fully Furnished,Leasehold,1,1
398000,943,Unfurnished,Freehold,1,1
295000,1320,Semi Furnished,Freehold,2,1
520000,1868,Unfurnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
450000,1072,Semi Furnished,Freehold,1,1
680000,1381,Semi Furnished,Leasehold,1,1
500000,1500,Semi Furnished,Leasehold,2,1
265000,900,Semi Furnished,Freehold,1,1
427000,1700,Unfurnished,Freehold,2,0
430000,1298,Unfurnished,Freehold,1,1
785000,2400,Semi Furnished,Freehold,2,1
120000,500,Fully Furnished,Freehold,1,1
375000,1027,Semi Furnished,Freehold,1,1
490000,725,Unfurnished,Freehold,1,1
450000,1400,Unfurnished,Freehold,2,1
900000,1253,Unfurnished,Freehold,1,1
510000,792,Semi Furnished,Freehold,1,1
530000,1001,Semi Furnished,Freehold,1,1
1350000,2032,Semi Furnished,Freehold,1,1
773300,829,Semi Furnished,Freehold,1,1
640000,2020,Unfurnished,Leasehold,2,1
125000,650,Unfurnished,Freehold,1,1
220000,700,Unfurnished,Freehold,1,1
290000,860,Semi Furnished,Freehold,1,1
500000,1100,Unfurnished,Freehold,2,1
395000,1684,Unfurnished,Freehold,2,1
680000,1000,Semi Furnished,Freehold,2,1
499000,1998,Unfurnished,Freehold,2,1
545900,1455,Fully Furnished,Freehold,1,1
829000,2485,Unfurnished,Freehold,2,1
512000,1023,Unfurnished,Freehold,1,1
650000,1394,Unfurnished,Leasehold,1,1
340000,650,Semi Furnished,Freehold,1,1
425000,1000,Semi Furnished,Freehold,2,1
580000,560,Fully Furnished,Freehold,1,1
750000,1321,Semi Furnished,Freehold,1,1
155000,697,Semi Furnished,Freehold,1,1
370000,820,Fully Furnished,Freehold,1,1
425000,1087,Semi Furnished,Freehold,1,1
228000,957,Unfurnished,Freehold,1,0
1125000,938,Fully Furnished,Freehold,1,1
280000,700,Semi Furnished,Freehold,1,1
290000,813,Semi Furnished,Freehold,1,1
750000,1404,Semi Furnished,Freehold,1,1
390000,850,Semi Furnished,Freehold,1,1
330000,1300,Unfurnished,Freehold,2,1
1250000,2500,Semi Furnished,Freehold,2,1
530000,1800,Unfurnished,Freehold,1,1
390000,883,Unfurnished,Freehold,1,1
450000,1500,Unfurnished,Freehold,2,1
550000,1430,Unfurnished,Freehold,2,1
600000,1650,Unfurnished,Freehold,1,1
1300000,1594,Fully Furnished,Leasehold,1,1
900000,2875,Fully Furnished,Freehold,2,1
1100000,3000,Semi Furnished,Freehold,2,1
460000,1268,Semi Furnished,Freehold,1,1
500000,1074,Semi Furnished,Freehold,1,1
590000,1700,Unfurnished,Freehold,2,1
400000,1106,Semi Furnished,Freehold,1,1
520000,1980,Unfurnished,Freehold,2,1
245000,771,Unfurnished,Freehold,1,1
380000,850,Semi Furnished,Freehold,1,1
145000,628,Semi Furnished,Leasehold,1,1
290000,714,Semi Furnished,Freehold,1,1
1090000,2000,Fully Furnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
538000,1346,Unfurnished,Leasehold,1,0
560000,1400,Semi Furnished,Freehold,2,1
250000,800,Unfurnished,Leasehold,1,1
340000,951,Unfurnished,Leasehold,1,1
365000,1095,Semi Furnished,Freehold,1,1
720000,1200,Semi Furnished,Freehold,2,1
430200,1450,Unfurnished,Freehold,2,1
250000,815,Unfurnished,Freehold,1,1
408000,997,Semi Furnished,Freehold,1,1
400000,700,Semi Furnished,Freehold,1,1
360000,1400,Unfurnished,Freehold,2,1
450000,1259,Unfurnished,Freehold,1,1
928000,1430,Fully Furnished,Freehold,2,0
929500,2540,Unfurnished,Freehold,2,1
410000,1600,Semi Furnished,Freehold,2,1
520000,1450,Semi Furnished,Freehold,1,1
948000,1870,Semi Furnished,Freehold,2,1
800000,1184,Fully Furnished,Freehold,1,0
1200000,4000,Unfurnished,Freehold,2,0
600000,2174,Unfurnished,Freehold,2,1
550000,1135,Fully Furnished,Freehold,1,1
210000,1535,Unfurnished,Freehold,2,1
165000,840,Unfurnished,Leasehold,2,1
395000,1733,Unfurnished,Freehold,2,1
310000,527,Semi Furnished,Leasehold,1,1
350000,750,Unfurnished,Freehold,1,1
640000,660,Fully Furnished,Leasehold,1,1
465000,1100,Fully Furnished,Freehold,1,1
380000,1188,Unfurnished,Freehold,2,1
230000,850,Unfurnished,Freehold,1,1
659000,1874,Unfurnished,Freehold,2,1
268000,700,Semi Furnished,Freehold,1,1
700000,1276,Unfurnished,Freehold,1,1
385000,1540,Unfurnished,Freehold,2,1
950000,1525,Unfurnished,Freehold,1,1
840000,2000,Semi Furnished,Freehold,2,1
260000,865,Unfurnished,Freehold,1,1
550000,1200,Unfurnished,Freehold,2,1
900000,1500,Semi Furnished,Freehold,2,1
570000,1316,Semi Furnished,Freehold,1,1
515000,2350,Unfurnished,Freehold,2,1
850000,2215,Unfurnished,Freehold,2,1
1180000,1800,Fully Furnished,Freehold,2,1
350000,956,Unfurnished,Freehold,1,1
380000,1237,Unfurnished,Freehold,1,1
1050000,1700,Semi Furnished,Leasehold,1,1
350000,953,Unfurnished,Freehold,1,1
530000,926,Semi Furnished,Freehold,1,1
480000,581,Semi Furnished,Freehold,1,1
465000,1500,Unfurnished,Leasehold,2,1
500000,1625,Semi Furnished,Freehold,2,1
259999,856,Semi Furnished,Freehold,1,1
695000,2001,Unfurnished,Freehold,2,1
150000,1184,Semi Furnished,Freehold,2,1
500000,910,Unfurnished,Freehold,1,1
790000,1200,Fully Furnished,Freehold,1,1
450000,1227,Unfurnished,Leasehold,2,1
835000,958,Semi Furnished,Freehold,1,1
350000,1295,Semi Furnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
970000,2922,Unfurnished,Freehold,2,1
285000,828,Semi Furnished,Freehold,1,1
340000,1300,Unfurnished,Freehold,2,1
606301,1018,Unfurnished,Freehold,1,1
245000,1399,Unfurnished,Freehold,2,1
713000,2700,Semi Furnished,Freehold,2,1
855800,3600,Unfurnished,Freehold,2,1
330000,900,Semi Furnished,Freehold,1,1
698000,1400,Semi Furnished,Freehold,2,1
675000,2000,Semi Furnished,Freehold,2,1
620000,1313,Unfurnished,Leasehold,1,1
430000,1550,Semi Furnished,Freehold,2,1
345000,1400,Unfurnished,Freehold,2,1
950000,2200,Semi Furnished,Freehold,1,1
120000,650,Semi Furnished,Freehold,1,1
920000,2000,Semi Furnished,Freehold,2,1
419000,1000,Semi Furnished,Freehold,1,1
749000,1230,Semi Furnished,Freehold,1,1
505000,1000,Fully Furnished,Freehold,1,1
280000,1680,Semi Furnished,Leasehold,2,1
1100000,973,Semi Furnished,Freehold,1,1
600000,1040,Semi Furnished,Leasehold,2,1
390000,1650,Unfurnished,Freehold,2,1
679000,1580,Unfurnished,Freehold,2,1
698000,2300,Semi Furnished,Freehold,2,0
203000,850,Unfurnished,Freehold,1,1
320000,926,Unfurnished,Freehold,1,0
950000,1907,Fully Furnished,Freehold,2,0
696000,850,Semi Furnished,Freehold,1,1
695000,686,Semi Furnished,Freehold,1,1
500000,900,Semi Furnished,Freehold,1,1
525000,1365,Unfurnished,Leasehold,1,1
310000,880,Semi Furnished,Leasehold,1,1
650000,1200,Fully Furnished,Freehold,1,1
408880,4950,Unfurnished,Freehold,2,1
700000,1293,Fully Furnished,Leasehold,1,1
588000,1400,Unfurnished,Freehold,2,1
1350000,1313,Fully Furnished,Freehold,1,1
135000,690,Unfurnished,Freehold,1,1
360000,900,Unfurnished,Leasehold,2,1
330000,839,Unfurnished,Freehold,2,1
605000,1500,Unfurnished,Freehold,2,1
365000,1100,Semi Furnished,Freehold,1,1
590000,1650,Unfurnished,Freehold,2,1
240000,703,Semi Furnished,Freehold,1,1
228000,952,Semi Furnished,Leasehold,1,1
499000,1300,Semi Furnished,Freehold,1,1
730000,1880,Semi Furnished,Freehold,2,1
155000,1200,Semi Furnished,Freehold,2,1
288000,1200,Unfurnished,Freehold,1,1
950000,950,Semi Furnished,Freehold,1,1
170000,520,Unfurnished,Freehold,1,1
980000,1959,Unfurnished,Freehold,2,1
789000,1436,Unfurnished,Freehold,1,1
500000,1688,Semi Furnished,Freehold,2,1
460000,1245,Fully Furnished,Freehold,1,1
549000,1376,Fully Furnished,Freehold,1,1
225000,1400,Semi Furnished,Freehold,2,1
1230000,1782,Fully Furnished,Freehold,1,1
950000,2700,Fully Furnished,Freehold,2,1
380000,928,Semi Furnished,Freehold,1,1
530000,1482,Fully Furnished,Freehold,2,1
255000,1030,Semi Furnished,Freehold,2,1
765000,717,Fully Furnished,Freehold,1,1
350000,1000,Unfurnished,Freehold,2,1
1030000,1050,Fully Furnished,Freehold,1,1
395000,926,Semi Furnished,Freehold,1,1
288000,808,Semi Furnished,Freehold,1,1
280000,945,Semi Furnished,Freehold,1,1
580000,1073,Semi Furnished,Freehold,1,1
315000,956,Unfurnished,Freehold,1,1
320000,888,Semi Furnished,Freehold,1,1
575000,1400,Unfurnished,Freehold,2,1
232000,829,Semi Furnished,Freehold,1,1
900000,2374,Unfurnished,Leasehold,2,1
