Price,Tenure,Property_Type,Built_Up,Furnishing,Bedroom,Bathroom,Area,classification
408000,0,9,700,0,3,2,10,0
660000,0,6,1700,2,4,3,13,0
358000,0,7,1400,1,4,3,8,0
580000,0,9,1100,0,3,2,10,0
660000,0,6,1400,2,4,3,13,0
1100000,0,9,1200,1,2,2,14,1
680000,0,6,2300,1,4,3,13,0
469000,0,6,1400,2,4,3,13,0
280000,1,9,1007,2,3,2,14,1
360000,0,6,900,0,3,2,13,0
350000,0,9,985,1,3,2,13,0
365000,0,6,900,2,4,2,13,0
825000,1,6,1980,1,5,4,13,0
437000,0,4,1020,2,2,2,13,1
460000,0,6,1921,2,4,3,9,0
900000,0,9,1243,0,3,3,14,0
300000,0,3,730,2,3,2,10,0
430000,0,6,1500,2,4,3,13,0
440000,0,3,804,0,2,2,14,0
688000,0,8,2000,1,4,3,14,1
360000,0,9,557,1,3,2,13,0
670000,0,10,2292,0,4,3,10,0
750000,0,9,1425,2,3,3,13,0
1370000,0,10,2917,1,5,3,13,0
600000,0,6,1680,1,4,3,13,0
235000,0,3,1000,2,3,2,13,0
680000,0,6,1200,1,3,2,14,0
1300000,0,4,781,0,2,2,14,0
680000,1,7,2226,2,5,3,13,0
453266,0,9,780,1,2,2,14,0
680000,0,6,1600,2,4,3,12,0
680000,0,6,1200,1,3,3,13,0
550000,0,6,880,2,3,3,14,0
700000,0,2,1367,1,2,2,14,0
560000,0,9,946,0,3,2,14,0
188000,0,6,1200,2,3,1,9,0
190000,1,3,760,2,3,2,13,0
480500,1,9,850,2,3,2,14,0
215000,1,3,750,1,3,2,13,0
370000,0,9,700,1,2,2,14,0
650000,0,9,1050,1,2,2,13,0
440000,0,9,860,1,3,2,13,0
778800,0,4,708,0,2,2,14,0
300000,1,3,850,0,3,2,10,0
719100,0,4,753,0,2,1,13,0
500000,0,6,1400,1,4,3,13,0
850000,0,6,1500,0,5,3,13,0
143000,0,3,650,2,3,1,10,0
130000,0,6,1000,2,3,2,9,0
390000,0,6,1400,2,4,3,10,0
988000,0,6,1560,1,4,3,13,0
320000,0,3,912,1,3,2,13,0
395000,0,6,1300,1,4,3,13,0
700000,0,4,1276,2,3,2,13,0
560000,0,10,2625,2,5,4,8,0
310000,0,3,850,2,2,2,11,0
674000,0,9,1100,1,4,2,13,0
300000,0,3,900,2,3,2,9,0
450000,0,9,1149,1,4,2,13,0
375000,0,9,1011,0,3,2,13,0
615000,0,9,1200,0,3,2,14,1
375000,0,4,518,0,2,1,14,0
630000,0,6,1600,1,2,2,13,0
110000,0,3,728,1,3,2,13,0
480000,0,9,1087,2,3,2,13,0
490000,0,9,1120,1,3,2,13,0
400000,0,6,1540,2,4,3,11,0
918000,0,6,2000,1,4,3,13,0
498000,1,6,1800,0,4,3,13,0
545100,0,9,1101,1,4,2,14,0
420000,0,4,800,2,3,2,13,0
400000,0,9,960,2,3,2,14,0
270000,0,6,1100,2,3,1,13,0
165000,1,2,712,1,3,2,11,0
302000,0,6,2500,1,4,3,13,1
1154400,0,9,1776,1,4,4,14,0
445000,0,6,1400,2,4,4,9,0
323840,1,6,1800,2,4,4,8,0
780000,0,6,1420,2,3,3,13,0
280000,1,4,764,0,2,2,7,0
480000,0,3,770,0,3,2,13,0
300000,0,3,1053,2,3,2,13,0
428000,0,9,1044,0,3,2,13,0
600000,0,9,1160,0,2,2,13,0
200000,0,3,840,1,3,2,13,0
860000,0,9,1400,2,4,2,10,0
530000,0,9,1000,2,4,2,14,0
389000,0,6,1850,2,4,3,13,0
450000,0,9,698,1,2,1,14,0
460000,0,9,609,1,2,1,13,0
530000,0,6,1400,1,4,4,13,0
550000,0,9,1000,2,3,2,13,0
457995,0,9,887,1,3,2,13,0
780000,0,6,1260,0,3,2,14,0
430000,0,9,1002,1,3,1,14,0
650000,0,6,2114,0,4,3,11,0
230000,0,3,778,2,3,2,13,0
510000,0,6,1600,1,4,3,13,0
1300000,0,9,1500,0,3,3,14,0
468000,0,9,1080,1,4,2,13,0
300000,0,3,810,2,3,2,14,0
180000,1,6,725,2,3,2,3,0
420000,0,6,1600,2,4,3,13,0
1000000,0,9,2000,0,4,3,14,0
900000,0,9,1428,0,4,3,14,0
632000,0,8,3294,2,4,3,13,1
435000,0,9,926,2,3,1,13,0
480000,0,9,1645,1,4,3,13,0
270000,0,3,834,2,3,2,13,0
220000,0,3,1130,2,3,2,13,0
298000,0,3,700,2,2,2,10,0
518000,1,9,979,0,3,2,13,1
93000,0,3,600,2,2,1,14,1
375000,0,9,1073,1,3,2,13,0
370000,0,6,1400,2,4,2,13,0
320000,0,9,950,1,3,2,14,0
340000,0,6,900,1,3,2,13,0
905000,0,6,2200,1,4,3,13,1
275000,0,9,1050,1,3,2,13,1
580000,0,9,1345,1,3,2,12,0
245000,0,9,861,1,3,2,13,0
390000,0,6,1302,1,3,3,10,0
120000,0,6,2200,1,4,3,13,0
818000,0,6,2600,2,4,2,14,0
450000,0,9,1250,0,3,2,14,0
235000,1,9,850,2,3,2,13,0
350000,0,3,926,1,3,2,13,0
920000,0,6,1600,1,4,4,13,0
450000,1,4,1057,1,4,2,13,0
350000,1,6,1170,1,4,3,13,0
700000,0,3,1325,0,3,2,14,0
750000,0,6,1800,1,5,3,13,0
1200000,0,9,1442,1,3,2,13,0
270000,0,3,813,1,3,2,13,0
750000,0,6,2000,1,4,3,14,0
590000,0,6,1484,1,4,3,13,0
650000,0,9,2800,1,4,2,14,0
290000,0,9,850,1,3,2,13,1
430000,0,9,850,1,3,2,14,0
588000,0,6,1600,1,4,3,13,0
1180000,0,6,2508,1,4,3,13,1
750000,0,6,2880,0,5,3,11,0
460000,0,6,1765,2,4,4,7,0
1230000,0,10,1980,1,4,3,10,1
410000,0,10,1600,1,4,3,9,0
999000,0,6,1450,1,5,4,13,0
360000,1,6,900,2,3,2,13,0
148000,0,3,652,2,3,2,13,0
650000,0,6,1522,1,4,3,13,0
632000,0,6,1880,1,4,3,13,0
245000,0,3,860,1,3,2,13,0
488000,0,9,550,1,2,1,13,0
980000,0,10,3000,2,4,3,11,0
380000,0,9,1070,1,3,2,13,0
380000,0,3,876,0,2,2,11,0
465000,0,10,1450,2,4,2,13,0
438000,0,9,1100,0,3,2,10,0
280000,0,3,1180,1,3,2,13,0
550000,0,9,1124,1,3,3,13,0
400000,1,9,1227,1,4,3,14,0
348000,0,9,700,0,3,2,10,0
450000,0,9,600,2,2,2,10,0
730000,0,9,1012,2,3,3,14,0
660000,0,9,950,1,3,2,14,1
900000,0,6,1960,1,4,3,14,0
285000,0,3,850,2,3,2,13,0
550000,0,6,2000,1,4,3,13,0
950000,0,10,2400,1,4,4,13,0
990000,0,6,2809,1,5,4,13,0
480000,0,4,960,2,3,2,13,0
499000,0,4,1123,1,3,2,14,0
503779,0,9,966,1,3,2,13,0
540000,0,5,2000,1,3,2,14,1
550000,0,9,1125,1,3,2,13,0
680000,0,6,1700,1,4,3,13,0
850000,0,6,1800,1,4,3,13,0
430000,0,9,1058,2,3,2,13,0
850000,0,3,1100,0,3,2,10,0
330000,0,9,1020,1,3,2,13,0
580000,0,9,1080,0,4,2,14,0
560000,0,9,1300,2,3,2,9,0
570000,0,7,1600,0,5,3,13,0
430000,0,6,1500,2,4,2,13,0
1320000,0,2,2336,1,4,4,14,0
770000,0,10,1725,2,4,3,13,0
468000,0,6,1966,2,4,3,13,0
450000,0,6,1800,2,4,2,9,0
655000,0,6,1474,2,4,3,13,0
385000,1,9,1206,1,4,2,13,0
788000,0,6,2024,1,4,3,13,0
570000,0,6,1100,1,4,2,13,0
1300000,0,12,3500,1,4,3,13,0
800000,0,9,1535,2,4,3,14,0
650000,0,4,1031,1,3,2,13,0
400000,0,9,1335,2,4,2,14,0
300000,0,3,748,1,3,2,14,0
690000,0,9,1338,2,4,2,14,0
140000,0,3,650,2,2,1,13,0
1260000,0,9,897,0,3,2,14,0
245000,0,6,1000,2,3,1,13,0
235000,0,6,1100,2,3,2,9,1
680000,0,6,1400,1,4,3,13,0
554000,0,9,1047,1,3,2,13,1
350000,0,9,750,2,3,2,10,0
690000,0,8,1960,2,4,3,13,0
1080000,0,9,1507,0,4,4,14,0
385000,1,9,950,0,2,2,14,0
249000,0,3,721,1,3,2,10,0
295000,0,3,863,1,3,2,13,0
390000,0,4,864,0,3,2,13,0
580000,0,6,2296,2,4,3,11,0
245000,0,3,778,2,3,2,13,0
500000,0,4,720,1,2,2,14,0
420000,0,6,1200,1,4,3,13,0
458550,0,9,875,2,3,2,13,0
660000,0,6,1400,1,4,3,13,0
428000,0,9,1001,1,3,2,14,0
850000,0,6,1650,1,4,3,13,0
770000,0,9,990,0,3,2,14,0
785000,0,6,2175,1,4,4,8,0
1068000,0,9,2400,0,4,3,10,0
799000,0,6,2650,1,4,3,13,0
270000,0,3,820,1,3,2,13,0
620000,0,6,1650,2,4,3,11,0
610000,0,8,2143,2,4,3,13,0
300000,0,9,925,1,3,2,14,0
1200000,1,10,3500,0,5,4,11,0
650000,1,9,1394,2,3,2,14,0
350000,0,9,938,2,3,2,14,0
820000,0,9,1509,1,2,2,14,0
850000,0,6,2200,1,4,3,13,0
600000,0,6,1540,2,4,3,13,0
1300000,0,10,3000,1,5,4,13,0
350000,0,3,830,0,3,2,13,0
930000,0,9,1145,0,2,2,14,0
1250000,0,9,1400,0,2,3,14,0
340000,0,6,825,2,2,1,14,0
850000,0,6,2000,1,4,3,13,0
438888,0,6,1500,1,3,3,13,1
560000,1,6,1400,1,4,3,13,0
565000,0,9,1368,2,3,3,13,0
680000,0,6,1500,2,4,2,13,0
65000,1,3,800,2,3,2,13,0
500000,0,6,1556,1,4,3,13,0
565000,0,9,958,2,3,2,14,0
990000,0,9,1746,0,3,2,13,1
530000,0,9,1550,2,3,3,13,0
370000,0,9,1017,0,3,2,13,0
950000,0,6,2720,2,5,4,14,0
340000,0,6,1100,2,3,2,13,0
340000,0,6,1400,2,3,2,13,0
330000,0,9,700,0,3,2,10,0
600000,0,5,1216,1,3,2,13,0
528000,0,6,1640,2,4,3,13,0
350000,0,6,1300,2,3,2,13,0
220000,0,3,800,2,3,2,13,0
550000,0,6,1128,1,4,3,13,0
570000,0,6,1600,1,4,3,13,0
499000,0,6,2142,1,4,3,13,0
750000,0,7,2048,2,4,3,13,0
1220000,0,6,2090,1,4,4,13,0
890000,0,6,2300,1,4,2,14,0
80000,0,3,657,2,3,1,13,1
620000,0,6,2000,1,4,3,13,0
540000,0,4,600,2,2,1,13,0
255000,0,9,680,1,2,2,13,0
590000,0,4,990,1,3,2,13,0
380000,0,3,850,1,3,2,10,0
1290000,0,8,1500,1,4,3,13,0
348000,0,4,965,0,3,2,13,0
750000,0,12,3957,1,5,4,0,0
750000,0,9,953,0,3,2,13,1
400000,0,6,1050,1,3,2,14,0
540000,0,6,1400,2,4,3,10,0
268000,0,6,1200,2,2,2,11,0
660000,1,9,1350,0,3,3,13,0
298000,0,6,1000,2,3,2,9,0
425000,0,3,968,1,3,2,14,0
320000,0,3,933,1,3,2,14,0
410000,0,6,880,1,4,2,13,0
402000,0,3,877,0,3,2,13,0
385000,1,9,950,0,2,2,14,0
200000,1,3,650,1,2,1,14,0
330000,0,9,1127,2,3,2,13,0
450000,0,1,569,1,2,1,13,0
940000,0,9,1570,0,4,4,13,0
350000,0,3,988,1,3,2,14,0
728000,0,6,1400,1,5,3,13,0
355000,0,6,1300,2,4,3,13,0
270000,0,3,774,2,3,2,13,0
807000,0,9,1368,0,3,3,14,0
631007,1,9,1100,1,4,3,14,0
850000,0,6,2406,2,5,4,13,0
400000,0,4,1100,0,3,2,13,0
558000,0,9,1116,0,2,2,14,1
1250000,0,6,2200,2,4,3,13,0
280000,0,9,1060,0,4,2,13,0
1150000,0,9,1389,1,3,2,14,0
830000,0,9,1308,0,3,2,10,0
900000,0,6,2600,1,4,4,13,0
375000,0,6,1300,2,3,2,13,0
688000,0,6,2400,1,5,4,13,0
660000,1,6,1193,2,4,3,13,0
300000,0,3,815,0,3,2,13,0
655000,0,6,1540,2,4,3,13,0
389000,0,9,990,2,3,2,10,0
1250000,0,13,3300,1,3,3,13,0
745000,0,9,1047,0,3,2,10,0
380000,0,3,700,2,3,2,10,0
599000,0,9,1019,1,3,2,14,0
830000,0,6,1650,1,4,3,13,0
348000,0,9,660,1,2,2,13,0
378000,0,9,1070,1,4,2,9,0
550000,0,2,2000,1,4,3,13,0
100000,0,3,650,2,4,2,13,0
860000,1,6,2800,2,5,4,13,0
300000,0,9,882,2,3,2,14,0
530000,0,9,1000,0,3,2,13,0
500000,0,9,1060,1,3,2,14,1
395000,0,2,1375,1,3,2,13,0
530000,0,6,1764,1,4,3,13,0
568000,0,6,2000,1,5,3,14,0
260000,0,3,970,2,3,2,13,0
598000,0,9,1105,1,3,2,14,0
300000,0,9,900,2,3,2,14,0
628000,0,6,1540,1,4,3,13,0
300000,0,9,1000,0,3,2,13,0
150000,0,3,650,2,3,2,13,0
275000,0,6,880,1,3,2,13,0
390000,0,4,905,0,3,1,0,0
599999,0,6,1650,1,3,3,13,0
650000,1,9,1248,1,4,3,13,0
460000,1,6,1496,2,3,2,13,0
185000,1,6,1194,2,3,2,3,0
788000,0,9,926,1,2,2,13,0
335000,1,3,1041,2,3,2,13,0
876500,0,9,620,0,2,1,3,0
370000,0,6,1300,2,4,2,13,0
775000,0,6,2026,2,4,4,13,0
330000,0,6,1400,1,3,2,13,0
680000,0,6,1430,2,4,3,13,0
448000,0,9,1432,0,3,3,13,0
898000,0,9,975,0,3,2,14,0
155000,0,3,700,2,3,2,14,0
380000,0,9,715,2,2,2,14,0
499000,0,9,1315,0,3,3,14,0
1150000,0,10,2532,2,4,2,10,1
480000,0,6,1200,2,4,3,13,0
408000,0,8,2766,2,4,4,9,1
599000,0,6,1760,2,4,3,13,0
530000,0,2,1200,1,4,3,13,0
589000,0,8,1610,2,4,3,13,0
280000,0,9,743,1,3,2,14,0
1050000,0,9,1100,0,3,2,13,0
400000,0,9,750,1,2,2,13,0
620000,0,9,1426,0,4,3,14,0
525000,0,9,1212,0,3,2,13,0
580000,0,4,700,1,2,2,14,1
574000,0,9,697,0,2,1,14,0
368000,0,3,1153,2,3,2,11,0
430000,1,9,900,0,3,2,10,0
750000,0,9,1468,2,3,3,13,0
514000,1,9,982,2,3,2,14,0
350000,0,3,750,1,3,2,14,0
250000,0,9,845,2,3,2,14,0
699000,0,6,2400,2,5,3,13,0
930000,0,6,2200,0,5,3,13,0
310000,0,6,700,2,2,1,14,0
705000,0,9,1168,2,4,3,14,0
669000,0,6,1870,1,5,4,9,0
450000,0,9,980,1,3,2,13,0
900000,0,9,1352,2,3,2,10,0
440000,0,9,1167,1,3,2,14,0
469000,0,6,880,1,4,3,14,0
275000,0,9,1008,1,4,2,13,0
1200000,0,9,2153,0,4,3,14,0
320000,0,3,820,2,3,2,14,0
575000,0,9,1118,0,3,2,13,0
600000,0,10,1722,1,4,3,13,0
330000,0,9,700,0,2,2,14,0
950000,0,4,950,1,2,2,14,0
600000,0,6,1850,2,4,3,13,0
550000,0,7,2300,1,4,3,13,0
485000,0,6,1300,1,4,2,13,0
340000,0,4,430000,2,2,2,14,0
520000,0,6,1700,2,4,3,13,0
460000,0,6,1100,1,3,2,13,0
549800,0,4,689,1,2,1,14,0
860000,0,6,2080,1,4,3,13,0
180000,0,3,650,2,3,2,14,0
1250000,0,9,1450,0,3,2,10,1
930000,0,9,2095,1,5,4,13,0
200000,0,3,876,2,3,2,13,0
449000,0,6,1625,1,4,3,9,0
535000,0,6,2600,2,4,4,9,0
320000,0,3,920,1,3,2,13,0
340000,0,9,1098,1,3,2,13,0
298000,0,9,1054,1,3,2,14,0
530000,0,6,1600,2,4,3,13,0
475000,0,9,825,1,2,2,14,0
630000,0,6,1400,0,4,3,13,0
588000,0,9,957,1,3,2,14,0
688000,1,9,1155,1,3,2,14,0
305000,0,6,1100,2,3,1,13,0
598000,0,9,940,2,3,2,14,0
539000,0,9,1278,0,3,3,14,0
260000,1,3,800,2,3,2,10,0
220000,0,9,500,1,2,1,13,0
555000,0,6,1200,1,3,2,13,0
480000,0,9,1181,0,3,3,13,0
480000,0,6,1600,1,3,1,13,0
785000,0,2,2250,1,4,4,13,0
615000,0,6,1470,2,3,2,14,0
850000,0,10,2000,1,4,3,13,0
530000,1,6,1850,2,4,3,13,1
275000,0,6,1399,1,3,1,1,0
1050000,0,10,2241,2,5,4,13,0
495000,0,6,1764,1,4,3,13,0
580000,0,9,1030,1,3,2,13,0
320000,1,3,1130,1,3,2,11,0
1450000,0,9,2200,1,3,3,14,0
180000,0,3,743,2,3,2,14,1
450000,0,9,1139,2,3,2,13,1
920000,0,9,1103,0,3,2,14,0
496500,0,10,1750,2,4,2,13,0
1060000,0,9,1333,1,3,2,14,0
618000,0,6,2000,1,4,3,11,0
860000,0,9,1259,0,3,2,13,1
700000,0,6,1170,1,4,3,13,0
700000,0,6,1800,1,4,3,13,0
545000,0,6,2237,2,4,3,13,0
1150000,0,9,1799,1,4,4,14,0
730000,0,9,1990,0,4,3,10,0
780000,0,9,1366,1,5,4,14,0
567000,0,6,1729,2,4,3,10,0
280000,0,3,850,2,3,2,13,0
480000,0,6,2500,2,4,3,11,0
745000,0,9,755,0,2,1,13,0
1200000,0,6,1760,1,4,3,11,0
900000,0,9,969,0,2,1,14,0
435000,0,6,1400,2,4,3,13,0
560000,0,12,2000,2,4,3,13,0
330000,0,3,898,1,3,2,14,0
680000,0,9,999,0,3,2,14,0
480000,1,4,1399,0,4,3,13,0
820000,0,9,1420,0,4,3,13,0
750000,0,6,1400,1,4,3,14,0
499500,0,9,808,1,3,2,13,0
615000,0,6,1400,1,4,4,11,0
560000,0,6,3000,1,4,4,13,0
980000,0,6,1500,1,3,2,13,0
330000,0,9,1100,2,3,2,13,0
950000,0,6,2400,2,5,2,13,0
590000,0,6,1340,1,4,2,9,0
465000,0,9,1250,2,3,2,14,0
1050000,0,9,1710,1,4,4,14,0
565000,0,6,1300,1,4,4,13,0
347000,0,6,825,2,3,2,13,1
467000,0,6,1400,1,4,3,13,0
800000,0,6,2000,0,4,3,14,0
280000,0,3,1017,2,3,2,13,0
465000,0,6,1800,2,4,3,13,0
570000,1,6,2090,1,4,3,13,0
360000,0,9,745,2,3,2,10,0
430000,0,6,1000,1,3,2,14,0
545000,0,6,2236,2,3,3,14,0
450000,0,6,1976,2,4,3,13,0
350000,0,6,1200,1,4,2,9,0
700000,0,4,1276,2,3,2,13,0
230000,0,3,600,2,2,1,14,1
380000,0,9,786,0,2,2,14,0
1100000,0,6,1600,1,4,3,13,0
590000,0,6,1400,2,5,3,13,0
301000,0,4,550,1,2,2,13,0
710000,0,9,913,1,2,2,14,0
590000,0,6,2260,1,3,2,13,0
464000,1,9,1073,2,3,2,14,0
795000,0,6,1798,2,4,3,12,0
338000,0,9,915,1,3,2,13,0
185000,0,3,960,2,3,2,13,0
530000,1,6,1400,2,4,3,13,0
450000,1,10,1300,2,4,2,13,0
80000,0,3,540,2,2,1,13,0
499999,0,6,1200,1,3,3,13,0
680000,0,6,1400,1,4,3,13,0
990000,0,6,1400,1,4,3,14,0
128000,0,3,760,2,3,2,13,0
292000,0,9,600,1,2,1,13,0
1100000,1,9,2034,1,3,3,13,0
270000,0,3,700,2,3,2,12,0
630000,0,6,2174,2,4,3,13,0
680000,0,6,2000,1,3,2,13,0
475000,0,6,1800,2,4,4,13,0
320000,0,3,939,2,3,2,13,0
1290000,0,6,3320,1,5,4,13,0
750000,0,9,1183,0,3,2,13,0
359000,0,9,950,1,3,2,13,1
480000,1,9,1184,1,4,2,14,0
795000,0,6,1263,1,4,3,13,0
1050000,0,9,1450,0,3,2,10,1
1400000,0,6,2500,1,4,4,13,0
599000,0,9,1518,0,4,3,14,0
300000,0,6,3262,2,3,2,8,0
685000,0,6,1400,2,4,4,13,0
895000,0,6,1400,1,3,2,13,0
360000,0,9,1190,1,3,2,13,0
430000,0,9,1120,1,3,2,14,0
650000,0,6,2368,2,5,4,13,0
800000,0,12,17340,0,5,2,3,0
668000,0,9,1208,1,3,2,13,0
450000,0,9,1000,2,3,2,10,0
530000,0,7,1521,2,3,3,13,0
445000,0,6,800,2,3,2,13,0
590000,0,10,1300,1,3,2,9,0
960000,1,6,1930,1,4,3,13,0
335000,0,6,1500,2,3,2,13,0
550000,0,9,1272,1,4,2,14,0
910000,0,4,1297,0,4,2,14,0
370000,0,6,1700,2,4,3,13,0
270000,0,3,700,1,3,2,13,0
1300000,0,6,2588,1,4,4,13,0
486000,0,9,900,2,3,2,14,0
549900,0,9,1284,0,3,3,14,0
835000,0,9,1381,1,4,4,14,0
600000,0,6,1400,1,4,3,13,0
410000,0,9,877,0,3,2,13,0
548000,0,6,2380,2,4,4,13,0
590000,0,2,2000,0,4,2,13,0
390000,0,9,1002,2,3,2,13,0
275000,0,9,845,0,3,2,14,0
770000,0,6,1590,1,4,3,13,0
570000,0,9,852,0,2,2,13,0
1180000,0,9,1400,1,3,2,14,0
375000,0,6,1200,2,3,3,13,0
698000,0,4,500,0,2,1,3,1
457000,0,9,1000,2,3,2,13,0
549000,0,9,1455,0,3,3,14,0
500000,0,6,1834,2,5,2,13,0
930000,1,9,1500,0,3,3,10,0
400000,0,3,1052,2,3,2,13,0
415000,0,6,1400,2,4,2,13,0
650000,0,9,1245,0,3,2,13,0
360000,1,6,1016,2,3,2,13,0
1130000,0,9,797,0,2,1,14,0
929500,0,6,2540,2,4,4,13,0
1150000,0,9,1799,0,3,2,14,0
865000,0,9,1805,0,5,4,14,0
298000,0,3,900,1,3,2,14,0
259000,0,9,985,1,3,2,13,1
580000,0,9,1194,0,3,2,13,0
595000,0,6,1650,2,4,3,13,0
380000,0,6,1760,1,3,2,13,0
175000,0,9,850,1,3,2,13,1
299000,0,9,1100,1,3,2,13,0
1400000,0,9,2253,2,5,3,14,0
638000,0,6,2275,1,4,3,13,0
430000,0,6,1600,2,4,3,13,1
470000,0,6,1454,1,4,3,13,0
450000,0,3,850,1,3,2,14,0
700000,0,6,1540,1,4,3,13,0
350000,0,3,862,1,3,2,13,0
370000,0,9,875,2,3,2,12,0
1100000,0,10,3200,2,5,4,13,0
475000,0,9,1100,2,3,2,10,0
630000,0,9,1200,1,4,2,13,1
360000,0,10,1800,0,4,2,4,0
850000,0,9,1517,1,3,3,13,0
680000,0,9,1215,1,3,3,13,0
400000,0,9,993,1,3,2,14,0
355000,0,6,1200,1,3,2,13,0
710000,0,6,2204,2,5,4,13,0
499500,0,6,1669,2,4,3,13,0
429000,0,6,1390,1,4,3,13,0
650000,0,6,1936,1,4,3,13,0
608000,0,6,2097,2,4,3,13,0
540000,1,4,764,1,2,2,13,0
370000,0,9,656,1,2,1,14,0
265000,0,3,870,1,3,2,13,0
730000,0,10,1400,1,4,3,13,0
165000,0,3,850,2,3,2,13,0
370000,0,10,2986,2,4,3,10,0
380000,0,4,1173,1,3,2,13,0
840000,0,6,2400,2,5,4,13,0
280000,0,6,1000,2,3,2,9,0
350000,1,3,867,2,3,2,14,0
460000,0,9,1345,1,4,2,13,0
567500,0,6,1650,2,4,3,13,0
1128000,0,9,1818,1,5,3,14,0
340000,0,9,991,2,3,2,13,0
700000,0,9,1200,0,3,2,10,0
300000,0,3,594,0,2,1,14,0
460000,0,9,1053,1,3,2,13,0
680000,0,6,1920,1,4,3,13,0
290000,0,3,815,2,3,2,13,0
980000,0,9,1421,1,3,2,13,0
270000,0,3,970,2,3,2,13,0
898000,0,6,1878,2,4,4,13,0
685000,1,2,1280,1,3,2,13,0
900000,0,10,2520,1,5,4,11,0
420000,0,9,1167,0,3,2,14,0
290000,1,6,1200,2,3,2,9,0
275000,0,3,800,1,3,2,13,0
450000,0,9,900,1,3,2,13,0
496800,0,9,1153,2,3,3,14,0
370000,0,6,1600,2,4,2,13,0
180000,0,6,770,2,2,1,13,0
610000,0,9,1200,0,3,2,14,0
199000,0,9,735,1,3,2,13,0
671200,0,8,2330,2,5,4,13,0
950000,0,6,1800,1,4,3,13,0
435000,0,9,920,1,3,2,13,0
270000,0,3,1000,2,3,2,13,0
460000,0,6,2000,1,4,3,9,0
750000,0,9,1021,0,3,2,13,0
460000,0,6,2000,2,4,3,13,0
328000,1,6,1800,2,4,3,8,0
350000,0,3,743,0,3,2,13,0
608000,0,6,1755,1,4,3,13,0
670000,0,6,1850,2,4,3,13,0
275000,0,3,850,2,3,2,14,0
450000,0,6,1500,2,4,3,13,0
850000,0,6,1120,2,3,2,14,0
290000,0,9,1000,2,4,3,13,0
938000,0,7,2348,2,4,4,13,0
620000,1,6,1530,1,4,3,13,0
720000,0,9,1384,0,3,2,14,1
478000,0,4,790,0,2,2,13,0
420000,0,6,1080,2,4,3,13,0
390000,0,3,868,0,2,2,13,0
650000,0,6,1800,2,4,3,14,0
850000,0,9,970,1,3,2,10,0
608000,0,6,1640,1,4,3,13,1
290000,0,9,945,2,4,2,10,0
700000,0,9,900,0,3,2,10,0
650000,0,4,1292,2,4,2,14,0
399000,1,9,1095,1,5,2,13,0
235000,0,3,957,1,3,2,13,1
320000,0,9,700,2,3,2,10,0
750000,0,6,1650,1,4,3,13,0
220000,0,9,913,1,3,2,13,1
620000,0,6,1600,1,4,3,13,0
730000,1,6,1675,1,4,3,13,0
850000,0,6,2800,0,5,4,11,0
518000,1,9,979,0,3,2,13,1
450000,0,4,856,1,2,2,13,0
395000,0,3,1050,2,3,2,13,0
335000,0,9,941,1,3,2,14,0
450000,1,6,2200,2,4,3,8,0
590000,0,9,1132,1,3,2,14,0
538000,1,9,1346,2,4,3,13,1
1450000,0,9,1661,0,4,3,14,0
1050000,0,9,1450,0,3,2,10,1
730000,0,6,1600,1,4,3,13,0
1250000,0,9,1450,0,4,2,10,0
550000,1,6,1287,1,3,2,14,0
330000,0,6,800,2,3,2,13,0
385000,1,9,950,0,2,2,14,0
399000,0,9,1580,1,4,3,13,0
529000,0,9,1400,0,3,3,14,0
510000,1,9,1017,1,3,2,13,0
525000,1,9,1050,1,3,2,14,0
627600,0,9,1000,1,3,2,14,0
450000,0,9,1110,2,3,2,11,0
390000,0,9,998,1,3,2,13,0
580000,0,6,1650,1,4,3,13,0
720000,0,12,2322,1,4,4,9,0
535000,0,6,1200,1,4,3,13,0
750000,0,6,2000,2,4,4,13,0
720000,0,9,1217,1,3,2,11,1
700000,0,4,1208,0,3,2,13,0
1100000,0,9,1389,0,3,2,14,0
235000,1,9,883,2,3,2,13,0
260000,1,6,1302,2,3,2,13,0
850000,0,9,964,0,2,2,14,0
490000,0,6,1700,2,4,3,13,0
495000,0,6,1560,1,4,3,13,0
560000,0,6,1700,1,4,3,13,0
688000,0,6,2400,1,4,3,14,0
1200000,0,6,2600,1,5,3,13,0
370000,1,9,865,2,3,2,14,0
350000,0,9,1138,2,3,2,14,0
580000,0,6,1700,2,4,3,13,0
298000,0,3,870,2,3,2,13,0
335000,0,9,915,1,4,2,14,0
736664,1,7,2322,2,4,4,13,0
435000,0,6,2430,2,4,4,9,0
550000,0,6,1750,2,4,3,13,0
950000,0,9,1513,1,4,3,14,0
385000,1,9,950,0,2,2,14,0
558000,0,6,1300,1,3,2,14,0
650000,0,9,1000,1,2,2,14,0
569000,0,6,1496,2,4,3,13,0
360000,0,2,1333,1,3,2,9,0
900000,0,6,2500,1,4,3,14,0
1300000,0,9,1676,0,3,2,14,0
530000,0,6,1400,1,4,3,13,0
735000,0,8,1778,2,4,3,13,0
255000,0,3,650,2,3,1,10,0
440000,0,9,1170,1,3,1,13,0
175000,1,3,660,1,3,2,13,0
570000,0,6,1818,2,5,3,13,0
660000,0,6,1860,2,4,3,13,0
348000,0,9,950,1,3,2,13,0
920000,0,6,2600,0,4,3,14,0
485000,0,9,1205,1,3,2,13,0
